lambda,weight,lambda_lo,lambda_hi,min_telluric_model_all_obs,order,weight_snr,weight_input
5536.200941970347,0.00715363849671253,5534.210178345746,5536.702825183408,1.0,50,0.11594184752365913,0.06170022860169411
5536.381881589233,0.02530000516072415,5534.391052900516,5536.88378120534,1.0,50,0.11508577746254901,0.2198360711336136
5536.747809518619,0.0032149681341155137,5534.756849245804,5537.24974230785,1.0,50,0.11295424538163529,0.028462570160627365
5536.968111591465,0.0408317711740225,5534.977072100181,5537.470064352138,1.0,50,0.11115043949895734,0.36735591292381287
5537.62096881072,0.002917991489455775,5535.629694558378,5538.122980756037,1.0,50,0.10936542944760638,0.026681113988161087
5537.814609402621,0.002306165031891869,5535.823265519018,5538.316638902387,1.0,50,0.10896872741013204,0.02116354927420616
5538.129524077315,0.005286344398163239,5536.13806695348,5538.631582125609,1.0,50,0.10568330368931692,0.050020620226860046
5538.647416418441,0.0021450354919885636,5536.655773065593,5539.149521416165,1.0,50,0.10695344060896109,0.02005578763782978
5539.3039557635675,0.016888998286828424,5537.312076325604,5539.806120279736,1.0,50,0.10151582881080658,0.16636812686920166
5540.05840929323,0.019861500171183034,5538.066258561167,5540.560642204237,1.0,50,0.09673783466026784,0.20531263947486877
5540.6106548425405,0.0016371365987164475,5538.618305528388,5541.11293781726,1.0,50,0.0951360881691184,0.017208365723490715
5540.8226250817015,0.010305841581584336,5538.830199545128,5541.324927272541,1.0,50,0.09419893272377902,0.10940507799386978
5541.354415308088,0.004047613863280842,5539.361798544959,5541.856765708267,1.0,50,0.09253970163599858,0.04373921453952789
5541.70874308285,0.0017577677369947557,5539.715998906923,5542.211125604543,1.0,50,0.09066456533873564,0.019387593492865562
5541.982366620824,0.0021605197485028535,5539.989524052554,5542.484773947806,1.0,50,0.08924820662417578,0.024207990616559982
5542.246002241064,0.0016088782453162595,5540.2530648720085,5542.748433467882,1.0,50,0.08846158101225103,0.01818731054663658
5542.427300638129,0.0022160073590738764,5540.434298075946,5542.929748300517,1.0,50,0.08760835465151086,0.025294475257396698
5544.407198978271,0.0010002746234641401,5542.413484464039,5544.909826127955,1.0,50,0.07298705480177584,0.013704822398722172
5544.736570289034,0.021293427457778805,5542.742737336106,5545.23922729781,1.0,50,0.0710437663944097,0.29972267150878906
5537.62096881072,0.0014339364930337271,5535.629694558378,5538.122980756037,1.0,51,0.053743501627030704,0.026681113988161087
5537.814609402621,0.0011628889275836403,5535.823265519018,5538.316638902387,1.0,51,0.05494772698646314,0.02116354927420616
5538.129524077315,0.002786169881127058,5536.13806695348,5538.631582125609,1.0,51,0.05570042651392279,0.050020620226860046
5538.647416418441,0.0012105462084772952,5536.655773065593,5539.149521416165,1.0,51,0.06035894627214388,0.02005578763782978
5539.3039557635675,0.01050140230271035,5537.312076325604,5539.806120279736,1.0,51,0.06312147945842135,0.16636812686920166
5540.05840929323,0.013775462938875037,5538.066258561167,5540.560642204237,1.0,51,0.06709505549248573,0.20531263947486877
5540.6106548425405,0.0012283234023172213,5538.618305528388,5541.11293781726,1.0,51,0.07137943382040442,0.017208365723490715
5540.8226250817015,0.007943795547613468,5538.830199545128,5541.324927272541,1.0,51,0.07260902047031655,0.10940507799386978
5541.354415308088,0.00335949476209788,5539.361798544959,5541.856765708267,1.0,51,0.0768073866315511,0.04373921453952789
5541.70874308285,0.0015236101727943412,5539.715998906923,5542.211125604543,1.0,51,0.07858686398366121,0.019387593492865562
5541.982366620824,0.0019399807200488875,5539.989524052554,5542.484773947806,1.0,51,0.08013803172584688,0.024207990616559982
5542.246002241064,0.001489395033383071,5540.2530648720085,5542.748433467882,1.0,51,0.08189198889873842,0.01818731054663658
5542.427300638129,0.0020878106151013135,5540.434298075946,5542.929748300517,1.0,51,0.08254018293938668,0.025294475257396698
5544.407198978271,0.0011869748839371099,5542.413484464039,5544.909826127955,1.0,51,0.0866100157596922,0.013704822398722172
5544.736570289034,0.026436064884419117,5542.742737336106,5545.23922729781,1.0,51,0.0882017524778532,0.29972267150878906
5545.481882205572,0.03229937230605464,5543.487781245781,5545.984606780454,1.0,51,0.09234288670865119,0.3497765064239502
5546.1429114796565,0.0018464177615512803,5544.148572820213,5546.645695980019,1.0,51,0.09864018460327113,0.018718717619776726
5546.948808422044,0.001038859892453781,5544.9541799699555,5547.451665980835,1.0,51,0.10234222534608757,0.010150843299925327
5547.4742379062955,0.004814151240005386,5545.479420514911,5547.977143097794,1.0,51,0.1034358546801234,0.04654238373041153
5548.052819959497,0.030747903879728315,5546.057794515675,5548.555777602239,1.0,51,0.10659004729059124,0.2884688079357147
5548.541593363201,0.014698033906192022,5546.54639216125,5549.0445953155995,1.0,51,0.10964136414039137,0.13405555486679077
5548.852933330225,0.0012855876202935144,5546.857620173472,5549.355963507087,1.0,51,0.1118105468955343,0.011497910134494305
5549.256774447025,0.0017447517574953964,5547.261316072963,5549.759841234025,1.0,51,0.11485622835817806,0.015190745703876019
5549.4495968451865,0.0013450214189559167,5547.454069134079,5549.952681112462,1.0,51,0.11734382731503443,0.011462225578725338
5549.850546680157,0.0012588292297833227,5547.8548747914165,5550.353667295462,1.0,51,0.12119646128693573,0.01038668304681778
5551.189297460599,0.004837988373417007,5549.193144170193,5551.692539440094,1.0,51,0.1276600009437604,0.03789744898676872
5551.496102758025,0.007818503963299016,5549.499839143439,5551.999372550894,1.0,51,0.12906433481557641,0.060578346252441406
5552.19953846877,0.002132427046604697,5550.203021905593,5552.702872031466,1.0,51,0.13178958310774905,0.01618054322898388
5552.435565689614,0.0013644374957447916,5550.4389642533615,5552.938920649312,1.0,51,0.13329439327112713,0.010236270725727081
5553.093083245397,0.002620532830873732,5551.096245372272,5553.59649781222,1.0,51,0.13717955376498403,0.01910294033586979
5553.311705837289,0.0027108090550101325,5551.3147893496225,5553.8151402233,1.0,51,0.13774624705667735,0.019679730758070946
5553.5105459646675,0.005371912966145594,5551.513557976039,5554.013998376491,1.0,51,0.13886895603953678,0.03868332505226135
5553.765868000528,0.0032381843665912923,5551.768788200597,5554.269343558521,1.0,51,0.13999869495566147,0.023130103945732117
5554.234747095657,0.0060430361105065005,5552.2374986913965,5554.738265159794,1.0,51,0.13840328847102623,0.04366251826286316
5554.686391597221,0.0036753760915886353,5552.688980786022,5555.1899506051,1.0,51,0.14034108374972137,0.026188882067799568
5555.129419627419,0.030923632702106175,5553.13184950768,5555.633018797918,1.0,51,0.14039573444489886,0.22026048600673676
5556.436889306381,0.05475077147310035,5554.438849033354,5556.940607005288,1.0,51,0.14399137072293525,0.3802364766597748
5556.931220213457,0.0015883879747295782,5554.933002183878,5557.434982725836,1.0,51,0.14669417897576698,0.010827886871993542
5557.250944575882,0.004859015636621808,5555.252611576555,5557.754736072811,1.0,51,0.147326820765591,0.03298120200634003
5557.739769422894,0.0025343193288323443,5555.741260646941,5558.243605234143,1.0,51,0.15343582775357392,0.01651712879538536
5558.228744270485,0.0027563888531715115,5556.230059663965,5558.732624409653,1.0,51,0.15367302731153107,0.017936712130904198
5558.585415594061,0.008373786979791272,5556.586602732028,5559.089328067198,1.0,51,0.15444106793268478,0.05421994999051094
5559.0234667883715,0.0030348103541122332,5557.024496407421,5559.527418972954,1.0,51,0.1559841504384869,0.019455889239907265
5559.496285981327,0.04452606980573526,5557.497145579226,5560.000281029241,1.0,51,0.15772322613915257,0.2823050916194916
5560.359729410193,0.004751648972887918,5558.360278522294,5560.863802733402,1.0,51,0.1623057083636787,0.02927592024207115
5560.630355028138,0.00332808689349312,5558.630806825919,5561.1344528848595,1.0,51,0.16005052864954653,0.0207939762622118
5561.19358503618,0.0074275093397991165,5559.193834301966,5561.697733952407,1.0,51,0.16605916964647666,0.04472808912396431
5561.422980079725,0.004577448526614365,5559.423146857301,5561.927149791715,1.0,51,0.16684351057336896,0.027435580268502235
5561.760549422546,0.04588401818143263,5559.760594813493,5562.26474973682,1.0,51,0.1675022676115498,0.27393072843551636
5562.786825987376,0.007671229020185274,5560.786502339324,5563.291119338551,1.0,51,0.16799245644809505,0.04566412791609764
5563.196987994795,0.0019416276630519439,5561.196516856503,5563.701318529125,1.0,51,0.16727268812573617,0.011607559397816658
5563.6647994640725,0.005112654636761886,5561.66416010536,5564.169172407761,1.0,51,0.1680383822400878,0.03042551688849926
5564.060839499445,0.002549891049847781,5562.060057728615,5564.565248346065,1.0,51,0.16130606758832614,0.015807781368494034
5564.258175689564,0.05071212163204194,5562.257322958573,5564.762602425658,1.0,51,0.1618433025452391,0.3133408725261688
5564.817513111983,0.0018508270501710565,5562.816459248735,5565.321990554701,1.0,51,0.1637448701982198,0.011303114704787731
5565.166524764166,0.0780026651661829,5563.165345399746,5565.671033846467,1.0,51,0.16503814302563846,0.4726341664791107
5567.029290786316,0.022277746936071298,5565.027441589483,5567.533968737306,1.0,51,0.16693190432768298,0.1334540992975235
5567.25561968352,0.0693353440757682,5565.253689101033,5567.760318152313,1.0,51,0.16635370170464345,0.41679471731185913
5567.626460899622,0.012541331920556715,5565.6243969662655,5568.131192986953,1.0,51,0.16403992115560356,0.07645292580127716
5568.315366082317,0.005141965461300148,5566.313054425406,5568.820160622212,1.0,51,0.16309243385848726,0.03152792155742645
5568.944666631497,0.06154979869858202,5566.9421286842735,5569.44951822051,1.0,51,0.17085075550434037,0.36025476455688477
5569.303068625535,0.004489687288530231,5567.300401800466,5569.807952705411,1.0,51,0.16968048175893655,0.02645965665578842
5569.6283111105995,0.0037941414623775664,5567.625527331519,5570.133224675269,1.0,51,0.1693069023044311,0.022409845143556595
5570.22843450621,0.0016082105093491604,5568.225434928635,5570.733402474949,1.0,51,0.16040551331113997,0.010025905445218086
5570.415547677591,0.009599595772661413,5568.412480815953,5570.920532609038,1.0,51,0.16033820092029114,0.059870921075344086
5571.174132000761,0.08513174436990627,5569.170792359631,5571.679185701521,1.0,51,0.15884767899951158,0.5359331965446472
5571.591330975535,0.003914326621874118,5569.587841313741,5572.096422497387,1.0,51,0.15894793068903973,0.0246264711022377
5571.948538182351,0.003696381930827837,5569.944920072344,5572.453662086751,1.0,51,0.15934001160105465,0.023198077455163002
5572.136584833814,0.0028511808843230853,5570.132899104074,5572.641725785547,1.0,51,0.16022550051426132,0.01779480092227459
5573.697423804647,0.003068865784168505,5571.693176812503,5574.202706253931,1.0,51,0.1517400182402969,0.020224498584866524
5574.39925495971,0.08288913678780362,5572.394755595958,5574.90460103336,1.0,51,0.1495374193780735,0.5543036460876465
5574.649096292501,0.037778483704717945,5572.644507088253,5575.154465015469,1.0,51,0.14853399008602877,0.25434234738349915
5575.197008354507,0.004741830226914682,5573.192222126449,5575.702426748335,1.0,51,0.14861018466319115,0.03190784156322479
5575.934904977883,0.003784494681882137,5573.929853409428,5576.440390265586,1.0,51,0.16644666223754948,0.022736981511116028
5576.460978656482,0.002311177478136926,5574.4557379170865,5576.966511635291,1.0,51,0.15793728561574108,0.014633513987064362
5577.645556689198,0.08103734747026951,5575.639889987146,5578.151197055697,1.0,51,0.15244632124795188,0.5315795540809631
5578.576228733841,0.009965777492170392,5576.570227371239,5579.081953470232,1.0,51,0.15026384817695035,0.06632185727357864
5578.906480583693,0.0029417027972131983,5576.900360465761,5579.412235259001,1.0,51,0.1556915629790136,0.01889442652463913
5580.07787167903,0.0023161189588104887,5578.071330340335,5580.583732546568,1.0,51,0.14957900173842176,0.015484252013266087
5580.2725135358905,0.05348670890443357,5578.265902205891,5580.778392048648,1.0,51,0.14871460731374056,0.3596600890159607
5580.709504236853,0.0019693073839415487,5578.702735769278,5581.215422364917,1.0,51,0.14649989032224958,0.013442381285130978
5580.895083492497,0.009884809646049951,5578.888248292439,5581.401018444212,1.0,51,0.14561106129727194,0.06788501888513565
5582.00435252391,0.002785790656221097,5579.997118441575,5582.510388036191,1.0,51,0.1455126885174071,0.019144657999277115
5582.864212366145,0.0018349891452032292,5580.856669086635,5583.370325828853,1.0,51,0.1351924841161872,0.013573159463703632
5583.524982223121,0.07151756870762056,5581.517201337243,5584.031155587791,1.0,51,0.13172787004058673,0.5429190397262573
5583.8466961550575,0.0025244762735627847,5581.838799584001,5584.35289868464,1.0,51,0.13047333666836872,0.019348599016666412
5584.293371246965,0.0015657081304659825,5582.285314055922,5584.799614269792,1.0,51,0.12814487398096783,0.012218265794217587
5584.523957920054,0.003662853609639968,5582.515817812302,5585.03022184667,1.0,51,0.12741071700356305,0.028748394921422005
5585.535608015717,0.0031913782217450814,5583.527104128501,5586.041963653275,1.0,51,0.12685062033832348,0.025158554315567017
5585.866212484596,0.0014091302665878516,5583.857589715251,5586.372598093038,1.0,51,0.1254839438265273,0.011229566298425198
5586.053074945118,0.005471598604465884,5584.044384981863,5586.559477493539,1.0,51,0.12397381258540993,0.044135116040706635
5586.323650474292,0.0255469450746243,5584.314863214728,5586.830077551684,1.0,51,0.12227681438927347,0.20892713963985443
5586.735262589459,0.0014060676679507795,5584.72632731821,5587.241726981468,1.0,51,0.11815012009085554,0.011900687590241432
5587.209907707852,0.002074514100130107,5585.200801758869,5587.71641512872,1.0,51,0.10416832543665823,0.01991501823067665
5587.83643020963,0.00477782656035084,5585.827098969292,5588.342994427773,1.0,51,0.10022841643461951,0.04766938090324402
5588.317047925047,0.04826435834389664,5586.307543859287,5588.823655713495,1.0,51,0.0944108833635921,0.5112160444259644
5589.127835085827,0.017624696924862335,5587.118039468947,5589.634516376027,1.0,51,0.08334031884179749,0.21147863566875458
5589.416488337314,0.03038614511519379,5587.406588923553,5589.923195795318,1.0,51,0.0833159149373214,0.3647099733352661
5590.311878637066,0.06004780862974678,5588.301657249724,5590.818667266502,1.0,51,0.08800652379670079,0.6823108792304993
5590.913524905585,0.011918736837932278,5588.903087172139,5591.420368077146,1.0,51,0.08494258943589099,0.1403152048587799
5591.409110593761,0.006324269743600515,5589.398494652556,5591.915998692546,1.0,51,0.0833047694118288,0.07591725885868073
5591.6729785135685,0.04967478566726232,5589.662267688045,5592.179890533248,1.0,51,0.08887589136868479,0.558923065662384
5592.309842464585,0.006788839264330925,5590.298902629023,5592.816812219041,1.0,51,0.0880215542762647,0.07712700963020325
5592.915597583567,0.0011481116591138096,5590.904439924399,5593.422622252636,1.0,51,0.08447917853279806,0.013590469025075436
5593.809131403739,0.025225027138939725,5591.797652438563,5594.316237075941,1.0,51,0.08217911696430213,0.3069517910480499
5594.196706081987,0.003888880015550788,5592.185087748753,5594.703846889694,1.0,51,0.07878470685229273,0.04936084896326065
5594.781978339849,0.0007458803517815904,5592.770149548444,5595.289172205299,1.0,51,0.07120644908281192,0.010474898852407932
5594.9793691572595,0.0008652971545498822,5592.967469386051,5595.486580917136,1.0,51,0.06885835211060554,0.012566335499286652
5595.293974627316,0.014891009444481181,5593.2819617270625,5595.801214907689,1.0,51,0.06920906783389326,0.2151598036289215
5588.317047925047,0.024389014471077653,5586.307543859287,5588.823655713495,1.0,52,0.04770784238288854,0.5112160444259644
5589.127835085827,0.00997546909286175,5587.118039468947,5589.634516376027,1.0,52,0.04717010331240566,0.21147863566875458
5589.416488337314,0.017956437662312804,5587.406588923553,5589.923195795318,1.0,52,0.049234841312677864,0.3647099733352661
5590.311878637066,0.03989664581574014,5588.301657249724,5590.818667266502,1.0,52,0.058472826727803344,0.6823108792304993
5590.913524905585,0.008637884774332232,5588.903087172139,5591.420368077146,1.0,52,0.061560575584277,0.1403152048587799
5591.409110593761,0.0049530926921898845,5589.398494652556,5591.915998692546,1.0,52,0.06524330259882039,0.07591725885868073
5591.6729785135685,0.040002242376679174,5589.662267688045,5592.179890533248,1.0,52,0.07157021213513923,0.558923065662384
5592.309842464585,0.005947576095545884,5590.298902629023,5592.816812219041,1.0,52,0.07711405024079644,0.07712700963020325
5592.915597583567,0.001071820906517115,5590.904439924399,5593.422622252636,1.0,52,0.07886563035753402,0.013590469025075436
5593.809131403739,0.02596230717627418,5591.797652438563,5594.316237075941,1.0,52,0.0845810577864003,0.3069517910480499
5594.196706081987,0.004176315963944458,5592.185087748753,5594.703846889694,1.0,52,0.08460786335042365,0.04936084896326065
5594.781978339849,0.0008529359672012084,5592.770149548444,5595.289172205299,1.0,52,0.08142665425405407,0.010474898852407932
5594.9793691572595,0.0010066620103785216,5592.967469386051,5595.486580917136,1.0,52,0.08010784133812648,0.012566335499286652
5595.293974627316,0.01807156586015811,5593.2819617270625,5595.801214907689,1.0,52,0.08399136620948724,0.2151598036289215
5596.023310113871,0.05961802244452391,5594.011034951721,5596.53061651201,1.0,52,0.08817911578172999,0.6761013865470886
5596.212484806227,0.030468834578197147,5594.20014161871,5596.719808353961,1.0,52,0.08935785859285712,0.34097543358802795
5596.615622225189,0.0034783333355535013,5594.603134073406,5597.122982319267,1.0,52,0.09292209728157723,0.03743278980255127
5597.728464387745,0.0023115462439288544,5595.715576068821,5598.235925366312,1.0,52,0.10811158283632068,0.021381115540862083
5598.620055347639,0.0024911322460235406,5596.606846421341,5599.1275971532095,1.0,52,0.10884422436342836,0.022887133061885834
5599.858995562425,0.03979951786609634,5597.845341125363,5600.366649683878,1.0,52,0.10820008272860679,0.36783260107040405
5600.041877364609,0.06819034575427034,5598.028157165042,5600.549548065176,1.0,52,0.10917246740712863,0.6246111989021301
5600.374568691127,0.0017518399968120505,5598.360728859018,5600.882269551761,1.0,52,0.10969898615939015,0.015969518572092056
5601.590097544022,0.015933810362552977,5599.575820619645,5602.097908598186,1.0,52,0.119027374141299,0.13386677205562592
5601.7833706238,0.024194724304489136,5599.769024200317,5602.291199199098,1.0,52,0.11868650916222018,0.203854039311409
5602.3852794667955,0.001820060272610635,5600.37071660279,5602.893162608022,1.0,52,0.12109587864100212,0.015029910951852798
5602.835807155464,0.06220097954870261,5600.821082286115,5603.34373113919,1.0,52,0.12344008501802421,0.5038961172103882
5603.366922640892,0.004808872223327698,5601.352006787618,5603.874894772788,1.0,52,0.11448442862603397,0.04200459644198418
5603.620450473934,0.0011967025370319352,5601.605443454534,5604.1284455893465,1.0,52,0.11506774710699354,0.010399982333183289
5605.3131811744515,0.010511890569841647,5603.297565465674,5605.821329744033,1.0,52,0.13017828989638577,0.08074995130300522
5606.496489088777,0.00526592949059421,5604.480447874066,5607.004744930907,1.0,52,0.15056677980121846,0.03497404605150223
5607.451907562662,0.004479472392445556,5605.435522788827,5607.960250018066,1.0,52,0.1554650254605623,0.028813377022743225
5608.55817846394,0.002829535918410047,5606.541395885926,5609.066621208117,1.0,52,0.15935092227369285,0.017756633460521698
5609.225881549037,0.015094546213674601,5607.208858871534,5609.734384823706,1.0,52,0.16137778042156425,0.09353546798229218
5609.723862066005,0.004230629308748439,5607.706660319586,5610.232410485,1.0,52,0.16337188536469482,0.025895699858665466
5610.539415276447,0.009183931515920386,5608.521920265083,5611.048037629259,1.0,52,0.16758861253036358,0.054800450801849365
5611.354286976117,0.0022529829584569754,5609.336498944874,5611.862983200964,1.0,52,0.17114402782075092,0.013164251111447811
5611.5273050764845,0.006203074295835105,5609.5094548296265,5612.036016986253,1.0,52,0.17161551213533285,0.03614518418908119
5611.811390500552,0.0044992533191899565,5609.793438099359,5612.320128164029,1.0,52,0.17296790438756857,0.02601207047700882
5612.919341040643,0.011343296088971805,5610.90099023129,5613.42817914516,1.0,52,0.17555757198261682,0.0646129697561264
5613.221170987942,0.004106349265045517,5611.2027116434965,5613.730036454794,1.0,52,0.17671285656238886,0.023237410932779312
5613.900147982526,0.004662936074451624,5611.881444484605,5614.409075001904,1.0,52,0.17764508170232965,0.02624860778450966
5615.246816348278,0.0021595194828993454,5613.227628601605,5615.755865449613,1.0,52,0.17479603292375478,0.012354510836303234
5615.832781226659,0.010740938127850074,5613.813382772756,5616.341883448526,1.0,52,0.16125607506117867,0.06660795956850052
5616.339165246362,0.029372761872539906,5614.319584701727,5616.848313374373,1.0,52,0.14433751383451376,0.20350053906440735
5616.8671964422,0.05697448371492559,5614.8474260227185,5617.376392438775,1.0,52,0.14241956898417302,0.4000467360019684
5617.21266635556,0.06938673252551024,5615.192771708482,5617.721893670643,1.0,52,0.14337627386799146,0.4839484989643097
5618.733735282866,0.02146290561461161,5616.713293674303,5619.2431004901555,1.0,52,0.17401751215464292,0.12333761900663376
5619.462427432674,0.0026255307335281267,5617.441723793552,5619.971858699408,1.0,52,0.1747675401309053,0.015022988431155682
5619.993159803842,0.0022931643883090567,5617.972265318559,5620.502639184015,1.0,52,0.17350690552745787,0.013216559775173664
5620.197524725507,0.051608052445089765,5618.176556752599,5620.707022632341,1.0,52,0.1744086492134895,0.2959030568599701
5620.798383860709,0.004692678347053974,5618.777199824743,5621.3079362383105,1.0,52,0.17128966666180676,0.027396155521273613
5621.165547765155,0.03284539778868358,5619.144231700645,5621.675133427928,1.0,52,0.17056029127546068,0.19257353246212006
5621.5936643612,0.007773035861270789,5619.572194350157,5622.1032888348,1.0,52,0.1739925144807982,0.04467454180121422
5622.043862649593,0.029557078982221256,5620.022230751656,5622.553527935831,1.0,52,0.17335915504038346,0.17049621045589447
5622.905054148854,0.0046454274005245525,5620.88311257489,5623.414797506239,1.0,52,0.1760247105008207,0.026390768587589264
5623.170327481414,0.007872229436263006,5621.148290517757,5623.6800948871005,1.0,52,0.1765366170600172,0.044592615216970444
5623.783817836368,0.003144406001986909,5621.7615602675905,5624.293640857903,1.0,52,0.17833260368657114,0.0176322553306818
5624.339453138367,0.0029031352530151286,5622.316995768579,5624.849326530912,1.0,52,0.1748613375150807,0.016602499410510063
5624.514792223696,0.009095025806238798,5622.492271803689,5625.02468151157,1.0,52,0.17453308239303655,0.05211061239242554
5625.589458896246,0.04133863610279516,5623.566552036631,5626.099445607817,1.0,52,0.15663366187093736,0.26391923427581787
5626.115872809779,0.07806717891101854,5624.092776656878,5626.6259072433,1.0,52,0.1535145873854431,0.5085326433181763
5626.435152309276,0.010852884581054224,5624.411941346595,5626.945215687018,1.0,52,0.15214393989435826,0.07133300602436066
5626.884868853349,0.03207343395234739,5624.8614961770045,5627.394973000056,1.0,52,0.15346988188652155,0.20898845791816711
5627.239637439211,0.012383701231578094,5625.216137191558,5627.749773747396,1.0,52,0.15522116247506437,0.07978101074695587
5627.587268147444,0.004584134770765582,5625.563642895194,5628.097435970022,1.0,52,0.1644287379491022,0.027879158034920692
5628.363103601435,0.002037401147232181,5626.339199366356,5628.873341757225,1.0,52,0.162708429765627,0.012521792203187943
5628.63047267712,0.0020629603662352114,5626.606472298741,5629.140735071202,1.0,52,0.1629020720758701,0.012663806788623333
5629.2012336475955,0.029740767161168913,5627.177028029162,5629.7115477839,1.0,52,0.16041027688698384,0.18540437519550323
5629.571594152762,0.0038095473363945766,5627.5472553563195,5630.081941864027,1.0,52,0.15960166388018807,0.023869095370173454
5629.909887596838,0.012758371767772402,5627.885427153387,5630.4202659760285,1.0,52,0.1589399538076963,0.0802716463804245
5630.210538869553,0.01646585365170102,5628.185970314849,5630.7209445042245,1.0,52,0.15809000810417514,0.10415492951869965
5630.642589945157,0.0018539888910753422,5628.617866029119,5631.1530347473345,1.0,52,0.1602725095094046,0.011567728593945503
5631.672410483784,0.0038423477986551688,5629.647316254369,5632.182948644141,1.0,52,0.1579120033165695,0.024332208558917046
5632.556682779424,0.0016507595755664867,5630.531270574354,5633.067301103313,1.0,52,0.15359444724471827,0.010747521184384823
5633.375230218248,0.005905328173736435,5631.349523671538,5633.885922747395,1.0,52,0.1501518769082482,0.039329033344984055
5633.588051465877,0.001629361013988838,5631.56226839073,5634.098763288292,1.0,52,0.1491917794719669,0.010921251960098743
5634.037870113774,0.0023927804676605203,5632.011925288249,5634.548622714412,1.0,52,0.14749168538770274,0.016223154962062836
5634.784405195786,0.002311218609246327,5632.758191923559,5635.2952254734155,1.0,52,0.1404607807700285,0.0164545476436615
5635.514411110576,0.045710006757538425,5633.487935335373,5636.025297566748,1.0,52,0.137194658838441,0.33317628502845764
5635.8255542912675,0.0016873335678428251,5633.7989666320245,5636.336468954064,1.0,52,0.1355164098868829,0.012451138347387314
5636.080769802259,0.0024134351720731958,5634.0540903700185,5636.591707601568,1.0,52,0.13370967145536217,0.01804981753230095
5636.439518288604,0.0013090605314766128,5634.412709853922,5636.950488610187,1.0,52,0.13078842780887895,0.010008993558585644
5636.761205108291,0.0014077980246883666,5634.73428099818,5637.272204592328,1.0,52,0.1319624238971745,0.010668173432350159
5637.067536213454,0.002692734867581088,5635.040501949679,5637.57856346788,1.0,52,0.1308465720722717,0.020579330623149872
5637.391062865354,0.02490106026694801,5635.363912264564,5637.902119449023,1.0,52,0.12886763188835795,0.19322974979877472
5637.7871897443065,0.004307018394721229,5635.759896700171,5638.298282238781,1.0,52,0.12472001898458429,0.03453349694609642
5638.264980523317,0.01570328517866455,5636.237515670298,5638.776116331822,1.0,52,0.12275637858691962,0.12792235612869263
5638.68434025341,0.02278496150570502,5636.656724602741,5639.195514078888,1.0,52,0.11846836789141109,0.1923294961452484
5638.974961310257,0.02444500507884777,5636.947241155102,5639.48616148193,1.0,52,0.11687240836378883,0.2091597616672516
5639.274736904412,0.002335586529534488,5637.24690895289,5639.7859642521835,1.0,52,0.1149377947882534,0.020320439711213112
5639.832562659419,0.043775721230337246,5637.804534119221,5640.343840576775,1.0,52,0.11328398277979079,0.38642463088035583
5640.315767587694,0.005296340361853516,5638.287565291737,5640.827089309898,1.0,52,0.11350703369824561,0.0466609001159668
5640.910500899906,0.0022331881614859935,5638.8820847436755,5641.421876537542,1.0,52,0.11016749277780384,0.02027084492146969
5641.878949093914,0.008079020877400239,5639.850184693201,5642.3904125260315,1.0,52,0.104431555625358,0.07736187428236008
5642.549104159793,0.01540410695144068,5640.5200987778835,5643.060628344688,1.0,52,0.09942033073993264,0.154939204454422
5643.011548220886,0.03177267226558392,5640.982376548622,5643.5231143285555,1.0,52,0.09639829642759716,0.3295978605747223
5643.453284626787,0.012101484188902823,5641.423954110439,5643.964890779984,1.0,52,0.09372670301915015,0.12911458313465118
5643.936540502209,0.003088611236035022,5641.907036211783,5644.448190464874,1.0,52,0.0925135421828259,0.0333855040371418
5644.165914059207,0.0024840872755593412,5642.136327288296,5644.677584815687,1.0,52,0.09149594581111407,0.02714969776570797
5644.32268951907,0.005554259506668869,5642.293046373239,5644.8343744879985,1.0,52,0.09205657051499296,0.06033528596162796
5644.640437610956,0.006352522602885601,5642.610680206024,5645.152151385275,1.0,52,0.08867764083263302,0.0716361254453659
5645.701805552199,0.019943265983713702,5643.671666489754,5646.2136155446215,1.0,52,0.0839411167565932,0.2375863790512085
5646.598406078598,0.0011043222380046386,5644.5679446073855,5647.110297352165,1.0,52,0.07782312167748993,0.014190156012773514
5640.315767587694,0.002890754958227723,5638.287565291737,5640.827089309898,1.0,53,0.06195240449805514,0.0466609001159668
5640.910500899906,0.0013122011018739353,5638.8820847436755,5641.421876537542,1.0,53,0.06473341920168947,0.02027084492146969
5641.878949093914,0.005340241945821793,5639.850184693201,5642.3904125260315,1.0,53,0.0690293764901643,0.07736187428236008
5642.549104159793,0.011180102149496815,5640.5200987778835,5643.060628344688,1.0,53,0.07215799376835985,0.154939204454422
5643.011548220886,0.024616133713131292,5640.982376548622,5643.5231143285555,1.0,53,0.0746853564832246,0.3295978605747223
5643.453284626787,0.009963958499853995,5641.423954110439,5643.964890779984,1.0,53,0.07717144150527729,0.12911458313465118
5643.936540502209,0.002709447976723126,5641.907036211783,5644.448190464874,1.0,53,0.08115641967570207,0.0333855040371418
5644.165914059207,0.0022392385980570238,5642.136327288296,5644.677584815687,1.0,53,0.08247747792188478,0.02714969776570797
5644.32268951907,0.005074406432792191,5642.293046373239,5644.8343744879985,1.0,53,0.08410346204407504,0.06033528596162796
5644.640437610956,0.0060270530208975095,5642.610680206024,5645.152151385275,1.0,53,0.08413426861694397,0.0716361254453659
5645.701805552199,0.02135419931989841,5643.671666489754,5646.2136155446215,1.0,53,0.08987972881768531,0.2375863790512085
